name,island,classification,vicinity,types,user_ratings_total,rating,place_id,url,lat,lon
Spouting Horn Park,Kauai,Beach Park,"Lawai Rd, Koloa","['park', 'tourist_attraction', 'point_of_interest', 'establishment']",2632.0,4.5,ChIJOckkAUcFB3wRtGIcx4QrbSQ,https://www.google.com/maps/place/?q=place_id:ChIJOckkAUcFB3wRtGIcx4QrbSQ,21.8850078,-159.4936125
Waioli Beach,Kauai,Beach Park,Hanalei,"['natural_feature', 'establishment']",18.0,4.9,ChIJ-boiN-r6BnwRq602BoVnRXo,https://www.google.com/maps/place/?q=place_id:ChIJ-boiN-r6BnwRq602BoVnRXo,22.2028472,-159.5046669
Nā Pali Coast State Wilderness Park,Kauai,Beach Park,Kapaʻa,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",1752.0,4.8,ChIJ77w7saT4BnwRfoYaBAG6Ejs,https://www.google.com/maps/place/?q=place_id:ChIJ77w7saT4BnwRfoYaBAG6Ejs,22.1667399,-159.6392441
Ke'e Beach,Kauai,Beach Park,"Ke'e Beach, Hawaii 96746, United States","['natural_feature', 'establishment']",236.0,4.6,ChIJW_PmxPP5BnwRnQCix_FwSMI,https://www.google.com/maps/place/?q=place_id:ChIJW_PmxPP5BnwRnQCix_FwSMI,22.2235082,-159.5798426
Kukuiula Boat Harbor,Kauai,Beach Park,Koloa,"['park', 'point_of_interest', 'establishment']",18.0,4.7,ChIJ5z7TBkgFB3wRveKQj7fKrkw,https://www.google.com/maps/place/?q=place_id:ChIJ5z7TBkgFB3wRveKQj7fKrkw,21.8846593,-159.4868337
Hā'ena State Park,Kauai,Beach Park,"6CC9+8R Wainiha, Hawaii, Kapaʻa","['tourist_attraction', 'park', 'point_of_interest', 'establishment']",764.0,4.7,ChIJqzAikfP5BnwR0hDdPOMGbIw,https://www.google.com/maps/place/?q=place_id:ChIJqzAikfP5BnwR0hDdPOMGbIw,22.2205851,-159.5774698
Kapa’a Town Park,Kauai,Beach Park,Kapaʻa,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",197.0,4.3,ChIJB-Nx6u_gBnwR08NUFataCc8,https://www.google.com/maps/place/?q=place_id:ChIJB-Nx6u_gBnwR08NUFataCc8,22.0786806,-159.3202747
Nu'alolo Kai State Park,Kauai,Beach Park,Waimea,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",64.0,4.9,ChIJsyD1W9lVBnwRGYM8MgY3aqU,https://www.google.com/maps/place/?q=place_id:ChIJsyD1W9lVBnwRGYM8MgY3aqU,22.1584621,-159.7000232
Poipu Beach,Kauai,Beach Park,Koloa,"['natural_feature', 'establishment']",859.0,4.7,ChIJW01WxZcaB3wRg0DxUhvIqC8,https://www.google.com/maps/place/?q=place_id:ChIJW01WxZcaB3wRg0DxUhvIqC8,21.8733324,-159.4542012
Lydgate Camp Sites,Kauai,Beach Park,"Nehe Rd, Lihue","['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",29.0,3.6,ChIJV2oFZ9PhBnwRFr_xlcD7A2U,https://www.google.com/maps/place/?q=place_id:ChIJV2oFZ9PhBnwRFr_xlcD7A2U,22.0324422,-159.3370663
Lydgate Park Pools,Kauai,Beach Park,"2MR8+H6, Lihue","['tourist_attraction', 'point_of_interest', 'establishment']",31.0,4.9,ChIJkQYVyzLhBnwRgifUet2Ql2k,https://www.google.com/maps/place/?q=place_id:ChIJkQYVyzLhBnwRgifUet2Ql2k,22.0414614,-159.3344149
Ke Ala Hele Makalae Path,Kauai,Beach Park,"Kauai Multiuse Path(Ke Ala Hele Makalae), Kapaʻa","['tourist_attraction', 'park', 'point_of_interest', 'establishment']",224.0,4.8,ChIJe6r0G77gBnwRqbXag61AhWo,https://www.google.com/maps/place/?q=place_id:ChIJe6r0G77gBnwRqbXag61AhWo,22.0908312,-159.3066582
Lydgate Beach,Kauai,Beach Park,"Lydgate Beach, Hawaii 96766, United States","['natural_feature', 'establishment']",222.0,4.5,ChIJyYJGsNLhBnwRhzc97PDYe38,https://www.google.com/maps/place/?q=place_id:ChIJyYJGsNLhBnwRhzc97PDYe38,22.0287258,-159.3382252
Hanamaulu Beach,Kauai,Beach Park,Lihue,"['natural_feature', 'establishment']",17.0,3.7,ChIJVZnN-U0eB3wRBy8OA46ow7c,https://www.google.com/maps/place/?q=place_id:ChIJVZnN-U0eB3wRBy8OA46ow7c,21.9924103,-159.3409257
Nāwiliwili Harbor,Kauai,Harbor,"Waapa Rd, Lihue","['tourist_attraction', 'point_of_interest', 'establishment']",491.0,4.6,ChIJVQSLMcceB3wRsjniFwWVai0,https://www.google.com/maps/place/?q=place_id:ChIJVQSLMcceB3wRsjniFwWVai0,21.9546501,-159.3571378
Harbor Mall,Kauai,Harbor,"3501 Rice St #50, Lihue","['shopping_mall', 'point_of_interest', 'establishment']",512.0,4.2,ChIJ8cqY9ekeB3wR8eBhWo2xKxE,https://www.google.com/maps/place/?q=place_id:ChIJ8cqY9ekeB3wR8eBhWo2xKxE,21.9615777,-159.3535053
Harbor Lights,Kauai,Harbor,Lihue,"['point_of_interest', 'establishment']",0.0,0.0,ChIJx1HrigUfB3wRoo0UXlZvarQ,https://www.google.com/maps/place/?q=place_id:ChIJx1HrigUfB3wRoo0UXlZvarQ,21.9507587,-159.3583488
Nawiliwili Harbor Founding,Kauai,Harbor,"XJ3W+6V, Lihue","['point_of_interest', 'establishment']",1.0,3.0,ChIJMdHZdb4fB3wRIuwJfKEfZcQ,https://www.google.com/maps/place/?q=place_id:ChIJMdHZdb4fB3wRIuwJfKEfZcQ,21.9530434,-159.3527704
Port Allen Small Boat Harbor,Kauai,Harbor,Eleele,"['natural_feature', 'establishment']",11.0,4.4,ChIJ2zitwmwGB3wRFSkAbdkyS-Y,https://www.google.com/maps/place/?q=place_id:ChIJ2zitwmwGB3wRFSkAbdkyS-Y,21.9014788,-159.5895336
Nawiliwili Small Boat Harbor,Kauai,Harbor,Nawiliwili,"['natural_feature', 'establishment']",6.0,4.3,ChIJbQhsBrgeB3wRMcw8eDvommU,https://www.google.com/maps/place/?q=place_id:ChIJbQhsBrgeB3wRMcw8eDvommU,21.950256,-159.3595731
Harbor Motors Service,Kauai,Harbor,"3371 Wilcox Rd Unit 108, Lihue","['car_repair', 'point_of_interest', 'establishment']",16.0,4.6,ChIJXXmKAeoeB3wRFkJl8kMUPa4,https://www.google.com/maps/place/?q=place_id:ChIJXXmKAeoeB3wRFkJl8kMUPa4,21.9572398,-159.3564357
Nawiliwili Harbor,Kauai,Harbor,Lihue,"['natural_feature', 'establishment']",37.0,4.4,ChIJH2lD1MYeB3wRWGZnlqZuzb0,https://www.google.com/maps/place/?q=place_id:ChIJH2lD1MYeB3wRWGZnlqZuzb0,21.9546452,-159.3560305
Kekaha Harbor House,Kauai,Harbor,"8948 Kaumualii Hwy, Kekaha","['lodging', 'point_of_interest', 'establishment']",7.0,4.7,ChIJIdRjy-qpB3wRSjhbf_z91lc,https://www.google.com/maps/place/?q=place_id:ChIJIdRjy-qpB3wRSjhbf_z91lc,21.9603576,-159.6929016
Kukuiula Boat Harbor,Kauai,Harbor,Koloa,"['park', 'point_of_interest', 'establishment']",18.0,4.7,ChIJ5z7TBkgFB3wRveKQj7fKrkw,https://www.google.com/maps/place/?q=place_id:ChIJ5z7TBkgFB3wRveKQj7fKrkw,21.8846593,-159.4868337
Nawiliwili Small Craft Harbor,Kauai,Harbor,Nawiliwili,"['natural_feature', 'establishment']",0.0,0.0,ChIJ3S7F-LceB3wRvs5n3pWE15M,https://www.google.com/maps/place/?q=place_id:ChIJ3S7F-LceB3wRvs5n3pWE15M,21.9496057,-159.3599758
Harbors Division,Kauai,Harbor,"3242 Waapa Rd, Lihue","['local_government_office', 'point_of_interest', 'establishment']",0.0,0.0,ChIJgRfOgsEeB3wRTEQsRwfjS4Q,https://www.google.com/maps/place/?q=place_id:ChIJgRfOgsEeB3wRTEQsRwfjS4Q,21.957356,-159.3534267
Banyan Harbor Resort,Kauai,Harbor,"3411 Wilcox Rd, Lihue","['lodging', 'point_of_interest', 'establishment']",801.0,4.3,ChIJt3rKssEeB3wRCUucfb0qQP4,https://www.google.com/maps/place/?q=place_id:ChIJt3rKssEeB3wRCUucfb0qQP4,21.9585249,-159.355115
Kukuiula Small Boat Harbor,Kauai,Harbor,"4637 Amio Rd, Koloa","['tourist_attraction', 'point_of_interest', 'establishment']",322.0,4.6,ChIJc79W_0gFB3wRkBixpPNd0b0,https://www.google.com/maps/place/?q=place_id:ChIJc79W_0gFB3wRkBixpPNd0b0,21.8843131,-159.4878701
Kīkīaola Harbor,Kauai,Harbor,"Kīkīaola Harbor, Hawaii 96796, USA","['natural_feature', 'establishment']",1.0,5.0,ChIJwXtn-5SpB3wR6CatGg_4AOA,https://www.google.com/maps/place/?q=place_id:ChIJwXtn-5SpB3wR6CatGg_4AOA,21.9594361,-159.6921021
Kukuiʻula Harbor Beach,Kauai,Harbor,Koloa,"['natural_feature', 'establishment']",70.0,4.6,ChIJ4Zy6tEkFB3wRZwnhX1wKKhA,https://www.google.com/maps/place/?q=place_id:ChIJ4Zy6tEkFB3wRZwnhX1wKKhA,21.8849356,-159.4872527
Kauai ATM at Harbor Mall,Kauai,Harbor,"3501 Rice St, Lihue","['atm', 'point_of_interest', 'finance', 'establishment']",0.0,0.0,ChIJnwNEHuoeB3wRFtz_xVAYrvU,https://www.google.com/maps/place/?q=place_id:ChIJnwNEHuoeB3wRFtz_xVAYrvU,21.9614232,-159.3531203
Kikiaola Small Boat Harbor,Kauai,Harbor,"8932 Kekaha Rd, Kekaha","['tourist_attraction', 'point_of_interest', 'establishment']",275.0,4.5,ChIJi_KqseqpB3wRK33scO_eC04,https://www.google.com/maps/place/?q=place_id:ChIJi_KqseqpB3wRK33scO_eC04,21.9592862,-159.6921141
Sunset - Nāwiliwili Harbor,Kauai,Harbor,"Niumalu Rd, Lihue","['point_of_interest', 'establishment']",7.0,4.3,ChIJT58HEsgeB3wRSwHIIHpo0wI,https://www.google.com/maps/place/?q=place_id:ChIJT58HEsgeB3wRSwHIIHpo0wI,21.9487477,-159.3581164
Collectable Post Office Harbor Mall,Kauai,Harbor,"3501 Rice St, Lihue","['post_office', 'point_of_interest', 'finance', 'establishment']",0.0,0.0,ChIJzdfzpdEfB3wRGz_M500pYlM,https://www.google.com/maps/place/?q=place_id:ChIJzdfzpdEfB3wRGz_M500pYlM,21.9614142,-159.353343
Matson,Kauai,Harbor,"Pier, 2, Lihue","['point_of_interest', 'establishment']",5.0,4.2,ChIJhRiR8-4fB3wR459RYsRDafA,https://www.google.com/maps/place/?q=place_id:ChIJhRiR8-4fB3wR459RYsRDafA,21.9549518,-159.3550808
South Reef,Kauai,Harbor,Nawiliwili,"['natural_feature', 'establishment']",0.0,0.0,ChIJr-7sDMQeB3wRlNrxh5oul5k,https://www.google.com/maps/place/?q=place_id:ChIJr-7sDMQeB3wRlNrxh5oul5k,21.9538889,-159.3519444
Kauai Aloha Lomi Massage,Kauai,Harbor,"Harbor Mall, 3501 Rice St Unit 2016, Lihue","['spa', 'point_of_interest', 'establishment']",2.0,5.0,ChIJ_6JM9ekeB3wRMJ7tCQBbk2A,https://www.google.com/maps/place/?q=place_id:ChIJ_6JM9ekeB3wRMJ7tCQBbk2A,21.9616081,-159.3532429
Na Pali Explorer,Kauai,Harbor,"kikiaola small boat harbor, Kekaha","['travel_agency', 'point_of_interest', 'establishment']",53.0,4.9,ChIJjV8bZWAHB3wRRdLHEAw1RoM,https://www.google.com/maps/place/?q=place_id:ChIJjV8bZWAHB3wRRdLHEAw1RoM,21.959425,-159.692061
Pride of America,Kauai,Harbor,"Waapa Rd, Lihue","['point_of_interest', 'establishment']",9.0,4.0,ChIJEbc2ZC4fB3wR0QP3Ct3DKtQ,https://www.google.com/maps/place/?q=place_id:ChIJEbc2ZC4fB3wR0QP3Ct3DKtQ,21.954669,-159.3571322
Blue Water Fishing Kauai,Kauai,Harbor,"Small Boat Harbor, Waialo Rd Port Allen, Eleele","['point_of_interest', 'establishment']",19.0,4.9,ChIJWb-3NTIHB3wREvtznivAPFI,https://www.google.com/maps/place/?q=place_id:ChIJWb-3NTIHB3wREvtznivAPFI,21.9018977,-159.5903199
Waikea Boat Ramp,Kauai,Harbor,"Akia Rd, Kapaʻa","['point_of_interest', 'establishment']",7.0,3.4,ChIJwSvMrPfgBnwRDZ92oyTMP7c,https://www.google.com/maps/place/?q=place_id:ChIJwSvMrPfgBnwRDZ92oyTMP7c,22.0705604,-159.3181915
Briggs Bicycles,Kauai,Harbor,"Harbor mall, Lihue","['bicycle_store', 'car_repair', 'store', 'point_of_interest', 'establishment']",39.0,4.7,ChIJt_sokeseB3wRcMgUfJMCj_s,https://www.google.com/maps/place/?q=place_id:ChIJt_sokeseB3wRcMgUfJMCj_s,21.9617679,-159.353558
Go Fish Kauai,Kauai,Harbor,"Small Boat Harbor, 2494 Niumalu Rd, Lihue","['point_of_interest', 'establishment']",102.0,4.6,ChIJQ_Dbf5MeB3wRmbv3YX9-L8U,https://www.google.com/maps/place/?q=place_id:ChIJQ_Dbf5MeB3wRmbv3YX9-L8U,21.950127,-159.359932
Hunt Fish Kauai,Kauai,Harbor,"Small Boat Harbor, Port Allen, Eleele","['point_of_interest', 'establishment']",103.0,4.8,ChIJ5cBf-WwGB3wRId4bVxLoru0,https://www.google.com/maps/place/?q=place_id:ChIJ5cBf-WwGB3wRId4bVxLoru0,21.9020514,-159.5897566
ATM,Kauai,Harbor,"4416 Waialo Rd, Eleele","['atm', 'point_of_interest', 'finance', 'establishment']",0.0,0.0,ChIJA9vtBnIGB3wR3_5ACVkZogU,https://www.google.com/maps/place/?q=place_id:ChIJA9vtBnIGB3wR3_5ACVkZogU,21.904561,-159.5852739
Horne Robert a PhD,Kauai,Harbor,"Harbor Mall, 3501 Rice St #2030, Lihue","['health', 'point_of_interest', 'establishment']",3.0,4.0,ChIJ8cqY9ekeB3wRm7CBrF3fGzs,https://www.google.com/maps/place/?q=place_id:ChIJ8cqY9ekeB3wRm7CBrF3fGzs,21.961497,-159.353481
Kukuiula Bay,Kauai,Harbor,Koloa,"['natural_feature', 'establishment']",2.0,4.5,ChIJAZq_XEgFB3wRHfiQEtZVEvs,https://www.google.com/maps/place/?q=place_id:ChIJAZq_XEgFB3wRHfiQEtZVEvs,21.8846295,-159.4885984
Apex Charters Inc.,Kauai,Harbor,"Small Boat Harbor, 2494 Niumalu Rd Slip 102, Lihue","['point_of_interest', 'establishment']",52.0,4.8,ChIJg1GDyMcfB3wRCi_TrKkhW34,https://www.google.com/maps/place/?q=place_id:ChIJg1GDyMcfB3wRCi_TrKkhW34,21.949882,-159.3587414
Boating & Ocean Recreation Division,Kauai,Harbor,"Port Allen Small Boat Harbor, Hanapepe","['local_government_office', 'point_of_interest', 'establishment']",0.0,0.0,ChIJp10-QW8GB3wRVOJk6Z5WWoc,https://www.google.com/maps/place/?q=place_id:ChIJp10-QW8GB3wRVOJk6Z5WWoc,21.9101984,-159.5904651
Beachrail Hobby & Collectibles,Kauai,Harbor,Lihue,"['store', 'point_of_interest', 'establishment']",1.0,5.0,ChIJd4spIOoeB3wRFAUXkfbquRE,https://www.google.com/maps/place/?q=place_id:ChIJd4spIOoeB3wRFAUXkfbquRE,21.9616966,-159.3535433
Aloha Liege Waffles & Espresso,Kauai,Harbor,"Food Truck Court, 3483 Rice St, Lihue","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",181.0,4.9,ChIJ82P6n3sfB3wRkYxhs6SB8Ls,https://www.google.com/maps/place/?q=place_id:ChIJ82P6n3sfB3wRkYxhs6SB8Ls,21.9605359,-159.3531003
Nāwiliwili Park,Kauai,Harbor,"Waapa Rd, Lihue","['park', 'point_of_interest', 'establishment']",262.0,4.4,ChIJ39EshsEeB3wRxoMtxLN2klw,https://www.google.com/maps/place/?q=place_id:ChIJ39EshsEeB3wRxoMtxLN2klw,21.9579169,-159.3534967
Na Pali Experience,Kauai,Harbor,"Kikiaʻola Small Boat Harbor Kekaha, Kekaha","['travel_agency', 'point_of_interest', 'establishment']",211.0,5.0,ChIJ93FXueqpB3wRRH_cOJvs-2c,https://www.google.com/maps/place/?q=place_id:ChIJ93FXueqpB3wRRH_cOJvs-2c,21.959653,-159.691901
KOMOHANA CHARTERS,Kauai,Harbor,"Kikiaola Small Boat Harbor, Kekaha","['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']",5.0,5.0,ChIJ54C8TMupB3wR6-JAZIxdEr8,https://www.google.com/maps/place/?q=place_id:ChIJ54C8TMupB3wR6-JAZIxdEr8,21.9595515,-159.6920055
Port Allen Marina Center,Kauai,Harbor,"Waialo Rd, Eleele","['travel_agency', 'point_of_interest', 'establishment']",255.0,4.5,ChIJkaPFc20GB3wR6Os9PfpGh3M,https://www.google.com/maps/place/?q=place_id:ChIJkaPFc20GB3wR6Os9PfpGh3M,21.9015255,-159.5869354
‘Ōhai‘Ula Ridge,Kauai,Harbor,"‘Ōhai‘Ula Ridge, Hawaii, USA","['natural_feature', 'establishment']",0.0,0.0,ChIJQeqjKTGrB3wRjkRT6V_dN2Y,https://www.google.com/maps/place/?q=place_id:ChIJQeqjKTGrB3wRjkRT6V_dN2Y,22.0694443,-159.7341667
Captain Trips Sportfishing,Kauai,Harbor,"Nawiliwili Small Boat Harbor, Slip 200, Lihue","['point_of_interest', 'establishment']",17.0,5.0,ChIJ56bCBbgeB3wRS7BX8KzTYsY,https://www.google.com/maps/place/?q=place_id:ChIJ56bCBbgeB3wRS7BX8KzTYsY,21.9501308,-159.3595643
"Captain Na Pali Adventures, Inc.",Kauai,Harbor,"Kikiaola Small Boat Harbor, Kekaha","['travel_agency', 'point_of_interest', 'establishment']",9.0,4.2,ChIJu-ZKbeCpB3wRXhoLxcls9MI,https://www.google.com/maps/place/?q=place_id:ChIJu-ZKbeCpB3wRXhoLxcls9MI,21.9585748,-159.6918257
Ninini Point Lighthouse,Kauai,Harbor,Lihue,"['tourist_attraction', 'point_of_interest', 'establishment']",194.0,4.4,ChIJGTaJf98eB3wRbxRYzijjuOQ,https://www.google.com/maps/place/?q=place_id:ChIJGTaJf98eB3wRbxRYzijjuOQ,21.9550423,-159.3357786
"Explore Kauai Scuba, LLC",Kauai,Harbor,"Kikiaola Small Boat Harbor #367, Kekaha","['travel_agency', 'point_of_interest', 'establishment']",111.0,5.0,ChIJsXgIBGAHB3wRDrLyeEg6hXA,https://www.google.com/maps/place/?q=place_id:ChIJsXgIBGAHB3wRDrLyeEg6hXA,21.9594501,-159.6919974
Nawiliwili Bay,Kauai,Harbor,"Nawiliwili Bay, Hawaii 96766, USA","['natural_feature', 'establishment']",26.0,4.8,ChIJr6CWcsQeB3wRa1aU816JmXE,https://www.google.com/maps/place/?q=place_id:ChIJr6CWcsQeB3wRa1aU816JmXE,21.950451,-159.3548004
IMUA Fishing Charters,Kauai,Harbor,"Nawiliwili Small Boat Harbor, Slip 201, Lihue","['point_of_interest', 'establishment']",1.0,5.0,ChIJq9USWIsfB3wRB2cvfewn-1Y,https://www.google.com/maps/place/?q=place_id:ChIJq9USWIsfB3wRB2cvfewn-1Y,21.950256,-159.3595731
Kauai Veterans Memorial Hospital,Kauai,Harbor,Waimea,"['transit_station', 'point_of_interest', 'establishment']",0.0,0.0,ChIJKRPcj-GpB3wR_Laaa6GAPtY,https://www.google.com/maps/place/?q=place_id:ChIJKRPcj-GpB3wR_Laaa6GAPtY,21.96091,-159.67124
Kailua Bay,Oahu,Bay,Kailua,"['natural_feature', 'establishment']",17.0,4.4,ChIJ-_ugVhcVAHwRRbANM_R3R70,https://www.google.com/maps/place/?q=place_id:ChIJ-_ugVhcVAHwRRbANM_R3R70,21.4106838,-157.7347735
Hanauma Bay,Oahu,Bay,"Hanauma Bay, Hawaii 96825, USA","['natural_feature', 'establishment']",1889.0,4.4,ChIJv8OgpXMSAHwR-htdFp00cOI,https://www.google.com/maps/place/?q=place_id:ChIJv8OgpXMSAHwR-htdFp00cOI,21.2690358,-157.6937919
Kāne‘ohe Bay,Oahu,Bay,"Kāne‘ohe Bay, Hawaii 96744, USA","['natural_feature', 'establishment']",26.0,4.9,ChIJXSvMpNRBAHwRuyNz75hMo90,https://www.google.com/maps/place/?q=place_id:ChIJXSvMpNRBAHwRuyNz75hMo90,21.4627778,-157.8102778
Waikīkī Bay,Oahu,Bay,Waikiki,"['natural_feature', 'establishment']",7.0,4.4,ChIJAazDPnRyAHwR1f6V_co8LFc,https://www.google.com/maps/place/?q=place_id:ChIJAazDPnRyAHwR1f6V_co8LFc,21.2759448,-157.828416
‘Aiea Bay,Oahu,Bay,Aiea,"['natural_feature', 'establishment']",1.0,5.0,ChIJP59WIE5vAHwRy5HlWlQjk7o,https://www.google.com/maps/place/?q=place_id:ChIJP59WIE5vAHwRy5HlWlQjk7o,21.3750382,-157.9372473
Waimānalo Bay,Oahu,Bay,"Waimānalo Bay, Hawaii, USA","['natural_feature', 'establishment']",2.0,5.0,ChIJx19TeowTAHwRmplD_H395ZY,https://www.google.com/maps/place/?q=place_id:ChIJx19TeowTAHwRmplD_H395ZY,21.3452778,-157.6936111
Kaneohe Bay,Oahu,Bay,"Kaneohe Bay, Hawaii, USA","['natural_feature', 'establishment']",51.0,4.8,ChIJ4xv97MdqAHwR1m4NehG5Jc4,https://www.google.com/maps/place/?q=place_id:ChIJ4xv97MdqAHwR1m4NehG5Jc4,21.4641523,-157.8152491
Kahana Bay,Oahu,Bay,"Kahana Bay, Hawaii 96717, USA","['natural_feature', 'establishment']",11.0,4.7,ChIJOZrGSg5EAHwRh91XtjsLZLQ,https://www.google.com/maps/place/?q=place_id:ChIJOZrGSg5EAHwRh91XtjsLZLQ,21.5663889,-157.8719444
Lā‘ie Bay,Oahu,Bay,"Lā‘ie Bay, Hawaii 96762, USA","['natural_feature', 'establishment']",1.0,5.0,ChIJiQpfN4tPAHwRNNbyHdcMOVg,https://www.google.com/maps/place/?q=place_id:ChIJiQpfN4tPAHwRNNbyHdcMOVg,21.6586111,-157.9277778
Bay Drive Market,Oahu,Bay,"44-740 Kaneohe Bay Dr, Kaneohe","['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']",13.0,4.0,ChIJZ2EcztlqAHwRxuIWnQqFql8,https://www.google.com/maps/place/?q=place_id:ChIJZ2EcztlqAHwRxuIWnQqFql8,21.4108399,-157.77433
Waimea Bay,Oahu,Bay,"Waimea Bay, Hawaii 96712, USA","['natural_feature', 'establishment']",257.0,4.8,ChIJRXLu35ZZAHwR0D2g2hBiRHk,https://www.google.com/maps/place/?q=place_id:ChIJRXLu35ZZAHwR0D2g2hBiRHk,21.6415052,-158.0671269
Waialua Bay,Oahu,Bay,"Waialua Bay, Hawaii, USA","['natural_feature', 'establishment']",0.0,0.0,ChIJzwKHss5YAHwRRFXj8HhOxPw,https://www.google.com/maps/place/?q=place_id:ChIJzwKHss5YAHwRRFXj8HhOxPw,21.5944262,-158.1148221
Kaiaka Bay,Oahu,Bay,"Kaiaka Bay, Hawaii, USA","['natural_feature', 'establishment']",3.0,5.0,ChIJ43slHzZfAHwRODe1Wb_Vlv4,https://www.google.com/maps/place/?q=place_id:ChIJ43slHzZfAHwRODe1Wb_Vlv4,21.5843484,-158.1185484
Hanauma Bay,Oahu,Bay,"7455 Kalanianaʻole Hwy, Honolulu","['tourist_attraction', 'park', 'point_of_interest', 'establishment']",1844.0,4.6,ChIJ7wnRm3ESAHwRhcP__44qcqs,https://www.google.com/maps/place/?q=place_id:ChIJ7wnRm3ESAHwRhcP__44qcqs,21.2711413,-157.6968774
Yokohama Bay,Oahu,Bay,"Yokohama Bay, Hawaii 96791, USA","['natural_feature', 'establishment']",52.0,4.6,ChIJObGJznDzAHwRzrHmLumdOUI,https://www.google.com/maps/place/?q=place_id:ChIJObGJznDzAHwRzrHmLumdOUI,21.5577778,-158.2525
Kaiaka Bay,Oahu,Bay,Kaaawa,"['natural_feature', 'establishment']",0.0,0.0,ChIJo8-2NVJBAHwRidkqERVOO-k,https://www.google.com/maps/place/?q=place_id:ChIJo8-2NVJBAHwRidkqERVOO-k,21.5488889,-157.8477778
Māmala Bay,Oahu,Bay,"Māmala Bay, Hawaii, USA","['natural_feature', 'establishment']",10.0,4.6,ChIJMwQoM1VlAHwRx7KHQva-loU,https://www.google.com/maps/place/?q=place_id:ChIJMwQoM1VlAHwRx7KHQva-loU,21.2921059,-157.9583246
Turtle Bay,Oahu,Bay,Kawela Bay,"['natural_feature', 'establishment']",119.0,4.5,ChIJR7zGs1VQAHwRi5r_0etV7sI,https://www.google.com/maps/place/?q=place_id:ChIJR7zGs1VQAHwRi5r_0etV7sI,21.7022589,-157.9999643
Kaneohe Bay Shopping Center,Oahu,Bay,"46-047 Kamehameha Hwy, Kaneohe","['shopping_mall', 'point_of_interest', 'establishment']",783.0,4.3,ChIJ76vWhfdqAHwRw4osy57HRZc,https://www.google.com/maps/place/?q=place_id:ChIJ76vWhfdqAHwRw4osy57HRZc,21.4221177,-157.8036006
Ka‘ula Bay,Oahu,Bay,"Ka‘ula Bay, Hawaii 96707, USA","['natural_feature', 'establishment']",0.0,0.0,ChIJszkKR71iAHwR9UYXijTUVNU,https://www.google.com/maps/place/?q=place_id:ChIJszkKR71iAHwR9UYXijTUVNU,21.3425,-158.1302777
Maunalua Bay,Oahu,Bay,"Maunalua Bay, Hawaii, USA","['natural_feature', 'establishment']",1.0,5.0,ChIJVdwRVK8SAHwR87zrQ9zenF4,https://www.google.com/maps/place/?q=place_id:ChIJVdwRVK8SAHwR87zrQ9zenF4,21.275,-157.75
Mamalu Bay,Oahu,Bay,"Mamalu Bay, Hawaii, USA","['natural_feature', 'establishment']",0.0,0.0,ChIJ39y2zT5EAHwRriC47F5Br88,https://www.google.com/maps/place/?q=place_id:ChIJ39y2zT5EAHwRriC47F5Br88,21.5852778,-157.8769444
Kona Bay Hawaii,Oahu,Bay,"444 Ena Rd, Honolulu","['clothing_store', 'point_of_interest', 'store', 'establishment']",38.0,4.8,ChIJ4b5pmfRtAHwRV_4V8nzZdRM,https://www.google.com/maps/place/?q=place_id:ChIJ4b5pmfRtAHwRV_4V8nzZdRM,21.286087,-157.8350108
Pōka‘ī Bay,Oahu,Bay,Waianae,"['natural_feature', 'establishment']",5.0,4.4,ChIJQyPuDrWLAHwR_U6Gra3dvJA,https://www.google.com/maps/place/?q=place_id:ChIJQyPuDrWLAHwR_U6Gra3dvJA,21.4448483,-158.1930733
K.Bay Bros Fish & Ice,Oahu,Bay,"46-028 Kawa St, Kaneohe","['restaurant', 'food', 'point_of_interest', 'establishment']",89.0,4.9,ChIJ59nvFZxrAHwRahfJ6wjNBhw,https://www.google.com/maps/place/?q=place_id:ChIJ59nvFZxrAHwRahfJ6wjNBhw,21.4190342,-157.8041759
Turtle Bay Golf,Oahu,Bay,"57-091 Kamehameha Hwy, Kahuku","['point_of_interest', 'health', 'store', 'establishment']",266.0,4.2,ChIJpSs1IplRAHwR6Sp-b55T6Ug,https://www.google.com/maps/place/?q=place_id:ChIJpSs1IplRAHwR6Sp-b55T6Ug,21.7019715,-157.99603
Waimea Bay Beach,Oahu,Bay,North Shore,"['natural_feature', 'establishment']",1038.0,4.7,ChIJ-QQUA5FZAHwR2_Rp1U7P0iQ,https://www.google.com/maps/place/?q=place_id:ChIJ-QQUA5FZAHwR2_Rp1U7P0iQ,21.6401342,-158.063587
East Bay Tire Co,Oahu,Bay,"94-290 Leonui St, Waipahu","['car_repair', 'point_of_interest', 'store', 'establishment']",30.0,4.6,ChIJjc6eWD5kAHwRIMpUpfJ4bII,https://www.google.com/maps/place/?q=place_id:ChIJjc6eWD5kAHwRIMpUpfJ4bII,21.3796343,-158.0185939
